Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit
7491 Collins Ave,"['Covered Parking', 'Laundry Facilities', 'Pool', 'Balcony']",East County,https://www.apartments.com/east-county-la-mesa-ca/,y6wxzjr,Elan Mesa Lofts,https://www.apartments.com/elan-mesa-lofts-la-mesa-ca/y6wxzjr/,0,verified,0
833 S Cedros Ave,"['Vinyl Plank Flooring', 'Fully Equipped Kitchens', 'BBQ & Picnic Area', 'Close Proximity to Shopping, Dining, & Entertainment', 'Minutes from the Beach', 'Laundry Facilities', 'Pool', 'Picnic Area', 'Kitchen', 'Views', 'Balcony', 'Patio']",North Shore Cities,https://www.apartments.com/north-shore-cities-solana-beach-ca/,hf9gvx2,Elan Sandpiper Del Mar,https://www.apartments.com/elan-sandpiper-del-mar-solana-beach-ca/hf9gvx2/,0,verified,0
652 Moss St,"['Sparkling swimming pool and Jacuzzi', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Laundry Service', 'Pet Play Area', 'Fitness Center', 'Spa', 'Pool', 'Playground', 'Courtyard', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Dishwasher', 'Disposal', 'Kitchen', 'Refrigerator', 'Carpet', 'Walk-In Closets', 'Balcony']",Harborside,https://www.apartments.com/harborside-chula-vista-ca/,jcxz855,Villa Marina Apartments,https://www.apartments.com/villa-marina-apartments-chula-vista-ca/jcxz855/,4.9,verified,0
1441 13th St,"['Laundry Facilities', 'Gated', 'High Speed Internet Access', 'Heating', 'Smoke Free', 'Cable Ready', 'Disposal', 'Granite Countertops', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Carpet', 'Vinyl Flooring', 'Office', 'Balcony']",Imperial Beach,https://www.apartments.com/imperial-beach-ca/,lwx25ge,Casa Sol,https://www.apartments.com/casa-sol-imperial-beach-ca/lwx25ge/,0,verified,0
5639 Jackson Dr,"['Laundry Facilities', 'Controlled Access', 'Video Patrol', 'Online Services', 'Pet Play Area', 'Pool', 'Gated', 'Sundeck', 'Grill', 'Picnic Area', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Security System', 'Double Vanities', 'Tub/Shower', 'Fireplace', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Warming Drawer', 'Hardwood Floors', 'Carpet', 'Tile Floors', 'Vinyl Flooring', 'Dining Room', 'Family Room', 'Bay Window', 'Views', 'Walk-In Closets', 'Linen Closet', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio', 'Deck', 'Yard']",East County,https://www.apartments.com/east-county-la-mesa-ca/,7prmknx,The Ridge on Jackson Apartments,https://www.apartments.com/the-ridge-on-jackson-apartments-la-mesa-ca/7prmknx/,4.0,verified,0
1809 E 17th St,"['Laundry Facilities', 'Property Manager on Site', 'Heating', 'Ceiling Fans', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Oven', 'Range', 'Refrigerator', 'Carpet']",National City,https://www.apartments.com/national-city-ca/,qcjqgcx,Sunny View Apartments,https://www.apartments.com/sunny-view-apartments-national-city-ca/qcjqgcx/,3.0,verified,0
8115 El Paseo Grande,"['Close to Shopping, Dining & Entertainment', 'On-street Parking', 'Fully Equiped Kitchens', 'Corner Unit', 'Gas Stove & Oven', 'Modern Accent Walls', 'BBQ & Picnic Area', 'Close Proximity to Shopping, Dining, & Entertainment', 'Other', 'Walk to the Beach', 'Full Service Laundry Facilities', 'Microwave & Full-size Refrigerator', 'Secure Bike Storage', 'Friendly On-site Staff', 'Newly renovated Executive Studios', 'Laundry Facilities', 'Maintenance on site', 'Bicycle Storage', 'Grill', 'Picnic Area', 'Private Bathroom', 'High Speed Internet Access', 'Ceiling Fans', 'Cable Ready', 'Storage Space', 'Disposal', 'Microwave', 'Oven', 'Refrigerator', 'Carpet', 'Window Coverings', 'Large Bedrooms']",La Jolla Shores,https://www.apartments.com/la-jolla-shores-la-jolla-ca/,tn60qs9,Elan Beachcomber La Jolla,https://www.apartments.com/elan-beachcomber-la-jolla-la-jolla-ca/tn60qs9/,0,verified,0
6161 fairmount ave,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Pet Care', 'Elevator', 'Corporate Suites', 'Fitness Center', 'Courtyard', 'Balcony']",Grantville,https://www.apartments.com/grantville-san-diego-ca/,vdh336f,6161 Fairmount Ave Unit FL5-ID19,https://www.apartments.com/6161-fairmount-ave-san-diego-ca-unit-fl5-id19/vdh336f/,0,Un-verified,1
805 Valley Ave,"['Modern Lighting', 'App Controlled Washer/dryer', 'Mirrored Closets', 'Ceiling Fan', 'All White Appliance Package', 'Kitchen Island With Shelving', 'Lush Landscaping & Courtyard', 'Spacious Pantry', 'Laundry Facilities', 'Property Manager on Site', 'Elevator', 'Courtyard', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Granite Countertops', 'Pantry', 'Island Kitchen', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Vinyl Flooring', 'Dining Room', 'Family Room', 'Recreation Room', 'Balcony', 'Patio']",North Shore Cities,https://www.apartments.com/north-shore-cities-solana-beach-ca/,w9m730l,"Silverado Apartments, a 55+ Community",https://www.apartments.com/silverado-apartments-a-55-community-solana-beach-ca/w9m730l/,0,verified,0
220 Orange Ave,"['Bay View', 'Close Proximity to Shopping, Dining, & Entertainment', 'Fully Equipped Kitchens', 'Covered Parking', 'Other', 'Secure Bike Storage', 'Laundry Facilities', 'Bicycle Storage', 'Gated', 'Storage Space', 'Fireplace', 'Views', 'Walk-In Closets', 'Balcony']",Coronado,https://www.apartments.com/coronado-ca/,9ss8g06,Elan Bella Mer Coronado,https://www.apartments.com/elan-bella-mer-coronado-coronado-ca/9ss8g06/,0,verified,0
7914 La Mesa Blvd,"['All Corner Units', 'Individually Assigned Parking', 'Spaciously Designed Floor Plans', 'Jacuzzi', 'Private Patio / Balcony', 'Custom Carpeting and Windows', 'Water / Trash / Sewer Paid', 'Accent Walls', 'Barbeque Area', 'Cable Hookups', 'Close To Parks', 'Built-In Whirlpool Appliances', 'Central Heating & Air Conditioning', 'Hardwood-Style Vinyl Floors', 'Private Garage $100/Monthly', 'Sun Deck', 'Laundry Care Centers', 'Master Suites with Walk-In Closets', 'Microwave', 'Convenient Shopping Location', 'Electric Stove', 'Schools Located Nearby', 'Easy Access to Public Transportation', 'Sparkling Pool', 'Pool', 'Sundeck', 'High Speed Internet Access', 'Air Conditioning', 'Heating', 'Smoke Free', 'Microwave', 'Walk-In Closets', 'Balcony', 'Patio', 'Deck']",East County,https://www.apartments.com/east-county-la-mesa-ca/,2xl0smc,La Mesa Village,https://www.apartments.com/la-mesa-village-la-mesa-ca/2xl0smc/,4.0,verified,0
7555 High St,"['.', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Video Patrol', 'Recycling', 'Pool', 'Playground', 'Courtyard', 'High Speed Internet Access', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Trash Compactor', 'Framed Mirrors', 'Pantry', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Views', 'Linen Closet', 'Double Pane Windows', 'Balcony', 'Patio', 'Porch', 'Lawn']",La Mesa,https://www.apartments.com/la-mesa-ca/,vwkef2g,La Mesa Highview Apartments,https://www.apartments.com/la-mesa-highview-apartments-la-mesa-ca/vwkef2g/,0,verified,0
1471 Grove Ave,"['Controlled Access', 'Underground Parking', 'Patio/Balcony', 'Washer and Dryer Hookup', 'Bike Racks', 'Extra Storage', 'Washers and Dryers *', 'Furnished Gas Range', 'Controlled Access', 'Property Manager on Site', 'Gated', 'Ceiling Fans', 'Cable Ready', 'Fireplace', 'Dishwasher', 'Disposal', 'Refrigerator', 'Window Coverings']",Imperial Beach,https://www.apartments.com/imperial-beach-ca/,cqetd8g,Mar at Grove,https://www.apartments.com/mar-at-grove-imperial-beach-ca/cqetd8g/,0,verified,0
7272 Saranac St,"['Near SDSU', '1 & 2 Bedroom Apartments For Rent', 'On Site Manager', 'Accepts Credit Card Payments', 'Accepts Electronic Payments', 'Close to Shopping', 'Fully Equipped Kitchens', 'Near Entertainment', 'Public Transportation', 'Balconies', 'Covered Parking', 'Laundry Facilities', 'Property Manager on Site', 'Public Transportation', 'Pool', 'High Speed Internet Access', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Kitchen', 'Oven', 'Range', 'Carpet', 'Views', 'Window Coverings', 'Balcony', 'Patio']",East County,https://www.apartments.com/east-county-la-mesa-ca/,xezs1xq,La Cuesta,https://www.apartments.com/la-cuesta-la-mesa-ca/xezs1xq/,3.9,verified,0
3281 College Pl,"['Controlled Access', 'Elevator', 'Courtyard', 'High Speed Internet Access', 'Air Conditioning', 'Smoke Free', 'Tub/Shower', 'Wheelchair Accessible (Rooms)', 'Range', 'Refrigerator', 'Carpet', 'Vinyl Flooring', 'Window Coverings', 'Balcony']",Lemon Grove,https://www.apartments.com/lemon-grove-ca/,9yxwfe5,Terrace Gardens Apartments - Seniors 55+,https://www.apartments.com/terrace-gardens-apartments-seniors-55-lemon-grove-ca/9yxwfe5/,4.0,verified,0
5151 Robinwood Rd,"['Central Vacuum', 'Water/Trash Paid', 'Electric Appliances', 'Near Freeway', 'Patios/Balconies', 'Sewer', 'Assigned Covered Parking', 'Extra Storage', 'Gated Parking Access', 'Private Storage', 'Mirrored Closet Doors', 'Street Parking', 'Cable Ready', 'Deluxe Bathrooms', 'water', 'trash', 'Central Heating & A/C', 'Dishwasher', 'Fireplace', 'On-site Coin Laundry', 'Laundry Facilities', 'Property Manager on Site', 'Spa', 'Pool', 'Gated', 'High Speed Internet Access', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Refrigerator', 'Carpet', 'Vinyl Flooring', 'Balcony', 'Patio']",Bonita North,https://www.apartments.com/bonita-north-bonita-ca/,gpkvg4w,Bonita Heights Apartments,https://www.apartments.com/bonita-heights-apartments-bonita-ca/gpkvg4w/,0,verified,0
801 Pearl St,"['Controlled Access', 'Maintenance on site', 'Recycling', 'Online Services', 'Gated', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Dining Room', 'Walk-In Closets', 'Window Coverings', 'Balcony', 'Patio', 'Deck']",Village,https://www.apartments.com/village-la-jolla-ca/,b3e5e89,801 Pearl St,https://www.apartments.com/801-pearl-st-la-jolla-ca/b3e5e89/,0,verified,0
4040-4080 Hancock St,"['Organized Community Activities', 'Window Coverings', 'On-Site Laundry Care Center', 'Shower/Tub Combination', 'Studios & 1 Bedroom Apartments for Seniors', 'Van & Driver', 'Large Living Spaces', 'Courtesy Patrol', 'Refrigerator,Electric Range,Garbage Disposal', 'Resident Gardens', 'Van Shuttle to Stores & Medical', 'Close to San Diego Attractions', 'Plush Carpeting', 'Recreation Room', 'Short Walk to Bus Line', 'Vegetable & Herb Garden', 'Vinyl Plank Flooring', 'Community Center w/Billiards', 'Section 8 Welcome for Seniors', 'Within 15 Minutes of Breathtaking Beaches & Sunset Cliffs', '24-Hour Emergency Maintenance', 'Fruit Trees', 'Full Time Activities Director', 'Gas Grill & BBQ Area', 'Medium Patio/Balcony', 'Refrigerator', 'Laundry Facilities', 'Maintenance on site', 'Public Transportation', 'Business Center', 'Clubhouse', 'Fitness Center', 'Gated', 'Grill', 'Picnic Area', 'Disposal', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Carpet', 'Vinyl Flooring', 'Recreation Room', 'Walk-In Closets', 'Window Coverings', 'Balcony', 'Patio']",Midway District,https://www.apartments.com/midway-district-san-diego-ca/,09xfze2,The Orchard Senior Apartments (55+),https://www.apartments.com/the-orchard-senior-apartments-55-san-diego-ca/09xfze2/,4.0,verified,0
201 4th St,"['Dog Park', 'Free In Home Internet', 'Top Floor', 'Heated Pool', 'Ocean View*', 'Walk To Torrey Pines', 'Wood-like Flooring Throughout Home', 'Parking Spot In Garage', 'Visit us at www.losarbolesdelmar.com', 'Walk To Del Mar Beaches', 'Surf Where You Live', 'Washer And Dryer In Your New Home', 'Double Pane Windows', 'Heated Pool, Hot Tub, Balconies*,ac*', 'Non Smoking Community', 'Walk To The Beach', 'In Apartment W/d', 'Online Payment', 'Close To Great Schools, Shops, Dining', 'Internet,water, Trash, Sewer Included', 'Ocean View', 'Corner Apt', 'Free WIFI', 'Only One Block From The Beach', 'Spacious 1,2, & 3 Bedroom Floor Plans', 'Community-Wide WiFi', 'Wi-Fi', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Video Patrol', 'Recycling', 'Renters Insurance Program', 'Online Services', 'Composting', 'Planned Social Activities', 'Pet Play Area', 'EV Charging', 'Public Transportation', 'Key Fob Entry', 'Elevator', 'Business Center', 'Lounge', 'Multi Use Room', 'Storage Space', 'Disposal Chutes', 'Fitness Center', 'Spa', 'Pool', 'Gated', 'Fenced Lot', 'Sundeck', 'Courtyard', 'Grill', 'Picnic Area', 'Waterfront', 'Dog Park', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Trash Compactor', 'Storage Space', 'Tub/Shower', 'Framed Mirrors', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Breakfast Nook', 'Instant Hot Water', 'Quartz Countertops', 'Hardwood Floors', 'Vinyl Flooring', 'Dining Room', 'Family Room', 'Office', 'Recreation Room', 'Den', 'Crown Molding', 'Views', 'Linen Closet', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio', 'Deck', 'Yard', 'Lawn']",North Shore Cities,https://www.apartments.com/north-shore-cities-del-mar-ca/,99mv1p5,Los Arboles Apartments,https://www.apartments.com/los-arboles-apartments-del-mar-ca/99mv1p5/,0,verified,0
12345 Old Pomerado Rd,"['Self Cleaning Oven', 'Laundry Facilities', 'Property Manager on Site', 'Recycling', 'Air Conditioning', 'Heating', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Vinyl Flooring', 'Linen Closet', 'Window Coverings']",Poway,https://www.apartments.com/poway-ca/,vbyb2ld,Casa Anita Apartments,https://www.apartments.com/casa-anita-apartments-poway-ca/vbyb2ld/,0,verified,0
1050 Essex St,"['Laundry Facilities', 'Controlled Access', 'Property Manager on Site', 'Trash Pickup - Curbside', 'Recycling', 'Key Fob Entry', 'Elevator', 'Clubhouse', 'Roof Terrace', 'Sundeck', 'High Speed Internet Access', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Storage Space', 'Disposal', 'Range', 'Refrigerator', 'Carpet', 'Balcony', 'Deck']",Uptown San Diego,https://www.apartments.com/uptown-san-diego-san-diego-ca/,qs7mflz,Hillcrest Regency 55+ Community,https://www.apartments.com/hillcrest-regency-55-community-san-diego-ca/qs7mflz/,5.0,verified,0
12330 9th St,"['Ceiling Fan', 'Wall Air Conditioning Units', 'Cats Welcome', 'Assigned Parking', 'Sparkling Pool', 'Spacious 1 & 2 Bedroom Apartment Homes', 'Lush Landscaping', 'Water, Sewer & Trash Included', 'BBQ & Picnic Area', 'Close to Schools, Freeways & Shops', 'Laundry Facilities', 'Recycling', 'Pool', 'Picnic Area', 'High Speed Internet Access', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Disposal', 'Kitchen', 'Microwave', 'Carpet']",Poway,https://www.apartments.com/poway-ca/,rddcwp0,Pomerado Gardens Apartments,https://www.apartments.com/pomerado-gardens-apartments-poway-ca/rddcwp0/,0,verified,0
4166 4th Ave,"['* In select, remodeled units', 'Radiant heat', 'Stainless steel appliances*', 'Online Rent Payment', 'BBQ Area', 'Laundry Facilities', 'Elevator', 'Pool', 'Heating', 'Dishwasher', 'Disposal', 'Range', 'Refrigerator']",Hillcrest,https://www.apartments.com/hillcrest-san-diego-ca/,tnbshs9,Hilltop Terrace,https://www.apartments.com/hilltop-terrace-san-diego-ca/tnbshs9/,4.0,verified,0
202 Island Ave,"['electric', 'internet', 'Microwave', 'cable', 'Range', 'mini fridge', 'tv', 'Community-Wide WiFi', 'Wi-Fi', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Furnished Units Available', 'Trash Pickup - Door to Door', 'Key Fob Entry', 'Business Center', 'Fitness Center', 'Roof Terrace', 'Wi-Fi', 'Air Conditioning', 'Heating', 'Cable Ready', 'Tub/Shower', 'Disposal', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Views', 'Furnished']",Marina District,https://www.apartments.com/marina-district-san-diego-ca/,e77hffp,Island Flats,https://www.apartments.com/island-flats-san-diego-ca/e77hffp/,3.0,verified,0
879 Colorado Ave,"['Accepts Electronic Payments', 'Near Schools', 'Near the Pacific Ocean', 'Close to Dining and Entertainment', '1, 2, and 3 Bedrooms', 'Accepts Credit Card Payments', 'Near the Trolley and Bus Line', 'Garages', 'Public Transportation', 'Laundry Facilities', 'Public Transportation', 'Pool', 'Playground', 'Courtyard', 'High Speed Internet Access', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Fireplace', 'Disposal', 'Kitchen', 'Oven', 'Refrigerator', 'Carpet', 'Dining Room', 'Views', 'Walk-In Closets', 'Window Coverings', 'Balcony', 'Patio']",Downtown Chula Vista,https://www.apartments.com/downtown-chula-vista-chula-vista-ca/,byfzfy9,Sierra Park Apartments,https://www.apartments.com/sierra-park-apartments-chula-vista-ca/byfzfy9/,0,verified,0
3067 5th Ave,"['dryer', 'none', 'washer', '24 Hour Access', 'Public Transportation', 'Elevator', 'Lounge', 'Spa', 'Bicycle Storage', 'Walking/Biking Trails', 'Roof Terrace', 'Courtyard', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Cable Ready', 'Tub/Shower', 'Fireplace', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Vinyl Flooring', 'Office', 'Views', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio', 'Deck']",Bankers Hill,https://www.apartments.com/bankers-hill-san-diego-ca/,50wwwbm,Secoya-Residential,https://www.apartments.com/secoya-residential-san-diego-ca/50wwwbm/,4.8,verified,0
1435-1467 Elder Ave,"['Laundry Facilities', 'Pool', 'Gated', 'High Speed Internet Access', 'Smoke Free']",Egger Highlands,https://www.apartments.com/egger-highlands-san-diego-ca/,1qjkb56,Royal Village Apartments,https://www.apartments.com/royal-village-apartments-san-diego-ca/1qjkb56/,0,verified,0
4461 Menlo Ave,"['Washer/Dryer', 'Security System', 'Dishwasher', 'Disposal', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Bicycle Storage', 'Fenced Lot']",Talmadge,https://www.apartments.com/talmadge-san-diego-ca/,g3ssp8w,4461 Menlo Ave,https://www.apartments.com/4461-menlo-ave-san-diego-ca/g3ssp8w/,0,Un-verified,1
5678 Lambda Ln,"['Laundry Facilities', 'Air Conditioning', 'Ceiling Fans', 'Smoke Free', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Hardwood Floors', 'Carpet', 'Vinyl Flooring', 'Dining Room']",East County,https://www.apartments.com/east-county-la-mesa-ca/,bv7fthc,5678 Lambda Ln,https://www.apartments.com/5678-lambda-ln-la-mesa-ca/bv7fthc/,0,verified,0
4085-4089 Nobel Dr,"['Generous Closet, Linen, & Storage Space', ""Community BBQ's"", 'Laminate Wood Floors', 'Wood Plank Flooring', 'Covered Parking', 'Stainless Steel Appliances', 'Bicycle Parking', 'Picnic Areas', 'Assigned Covered Carport Parking', 'Double Pane Windows', 'Lush Landscaping', 'Mirrored Wardrobe Doors', 'Recessed Lighting', 'Additional Parking Spaces For Rent', 'Amazon HUB Lockers', 'Kitchen Island', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Recycling', 'Online Services', 'Public Transportation', 'Storage Space', 'Pool', 'Bicycle Storage', 'Walking/Biking Trails', 'Courtyard', 'Grill', 'Picnic Area', 'Walk To Campus', 'Wi-Fi', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Breakfast Nook', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Workshop', 'Walk-In Closets', 'Linen Closet', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms']",University City,https://www.apartments.com/university-city-san-diego-ca/,fw1hlpt,Whispering Pines,https://www.apartments.com/whispering-pines-san-diego-ca/fw1hlpt/,4.0,verified,0
1767 Oro Vista Rd,"['Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Pool', 'Grill', 'Picnic Area', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Range', 'Refrigerator', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Walk-In Closets', 'Balcony', 'Patio']",Nestor,https://www.apartments.com/nestor-san-diego-ca/,w2cjfzh,Oro Vista Villas,https://www.apartments.com/oro-vista-villas-san-diego-ca/w2cjfzh/,3.7,verified,0
3455 Del Rey St,"['Laundry Facilities', 'Furnished Units Available', 'Recycling', 'Storage Space', 'Fenced Lot', 'Courtyard', 'Picnic Area', 'High Speed Internet Access', 'Wi-Fi', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Framed Mirrors', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Coffee System', 'Instant Hot Water', 'Gas Range', 'Hardwood Floors', 'Tile Floors', 'Dining Room', 'Office', 'Crown Molding', 'Walk-In Closets', 'Linen Closet', 'Furnished', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms', 'Balcony']",Pacific Beach,https://www.apartments.com/pacific-beach-ca/,ynlq8bt,Del Rey Apartments,https://www.apartments.com/del-rey-apartments-san-diego-ca/ynlq8bt/,0,verified,0
768 Hollister St,"['mirrored closet doors', 'onsite laundry', 'community pool & bbq', 'privatepatio/balcony', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Storage Space', 'Pool', 'Playground', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Dishwasher', 'Stainless Steel Appliances', 'Microwave', 'Balcony']",Palm City,https://www.apartments.com/palm-city-san-diego-ca/,f5gw3ct,Pacific Point Apartments,https://www.apartments.com/pacific-point-apartments-san-diego-ca/f5gw3ct/,5.0,verified,0
130-158 W Calle Primera,"['Laundry Room', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Public Transportation', 'Pool', 'High Speed Internet Access', 'Ceiling Fans', 'Smoke Free', 'Dishwasher', 'Refrigerator']",San Diego,https://www.apartments.com/san-diego-ca/,nj3p6dn,Mar at Chavez,https://www.apartments.com/mar-at-chavez-san-diego-ca/nj3p6dn/,0,verified,0
1450-1472 Pacific Beach Dr,"['Close Proximity to Shopping, Dining, & Entertainment', 'Pool']",San Diego,https://www.apartments.com/san-diego-ca/,tzgdtz9,Elan Baylofts,https://www.apartments.com/elan-baylofts-san-diego-ca/tzgdtz9/,0,verified,0
3204 Collier Ave,"['Online Services', 'Washer/Dryer', 'Air Conditioning', 'Ceiling Fans', 'Storage Space', 'Stainless Steel Appliances', 'Microwave', 'Oven', 'Range', 'Quartz Countertops', 'Vinyl Flooring', 'Dining Room', 'Views']",Adams North,https://www.apartments.com/adams-north-san-diego-ca/,en005jp,3204 Collier Ave,https://www.apartments.com/3204-collier-ave-san-diego-ca/en005jp/,0,verified,0
7717 Linda Vista Rd,"['Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Hot Tub', 'Pool', 'High Speed Internet Access', 'Wi-Fi', 'Air Conditioning', 'Heating', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Carpet', 'Vinyl Flooring', 'Walk-In Closets', 'Loft Layout', 'Window Coverings', 'Balcony', 'Patio']",Clairemont,https://www.apartments.com/clairemont-san-diego-ca/,nbytkhm,Mesa Palms Apartments,https://www.apartments.com/mesa-palms-apartments-san-diego-ca/nbytkhm/,4.0,verified,0
4330 53rd St,"['Laundry Facilities', 'Trash Pickup - Door to Door', 'High Speed Internet Access', 'Air Conditioning', 'Smoke Free', 'Range', 'Refrigerator', 'Vinyl Flooring', 'Balcony']",Colina Del Sol,https://www.apartments.com/colina-del-sol-san-diego-ca/,ytcslks,4330 53rd Apartments,https://www.apartments.com/4330-53rd-apartments-san-diego-ca/ytcslks/,0,verified,0
2185 Chatsworth Blvd,"['Lush Landscaping', 'Close Proximity to Shopping, Dining, & Entertainment', 'Fully Equipped Kitchens', 'Modern Accent Walls', 'Maintenance on site', 'Fitness Center', 'Gated', 'Walk-In Closets', 'Balcony']",Loma Portal,https://www.apartments.com/loma-portal-san-diego-ca/,98e1434,Elan Loma Highlands,https://www.apartments.com/elan-loma-highlands-san-diego-ca/98e1434/,0,verified,0
1616 Guy St,"['gas stove and oven', 'swimming pool', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Pool', 'High Speed Internet Access', 'Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Wheelchair Accessible (Rooms)', 'Disposal', 'Kitchen', 'Oven', 'Refrigerator', 'Gas Range', 'Views', 'Window Coverings']",Midtown San Diego,https://www.apartments.com/midtown-san-diego-san-diego-ca/,tqvxsw8,Overlook Point Apartments,https://www.apartments.com/overlook-point-apartments-san-diego-ca/tqvxsw8/,3.9,verified,0
